pnum,qualitative,concave,noChange,accuracy,RT
9,0,0,0,1,1.4127
9,0,0,1,1,0.41344
9,0,0,1,0,0.82617
9,0,1,0,1,1.0795
9,1,1,0,1,0.51984
9,1,0,0,0,0.28001
9,0,0,1,0,0.49342
9,0,1,0,1,0.43988
9,0,0,1,0,0.40005
9,1,1,0,0,3.2254
9,0,0,1,1,0.41323
9,0,1,0,1,0.39992
9,0,0,1,1,0.69276
9,0,0,1,0,0.43987
9,0,0,0,0,0.65311
9,1,0,0,1,1.9724
9,0,0,1,1,0.4802
9,0,0,1,1,0.65309
9,0,0,1,1,0.45323
9,0,1,0,0,0.93295
9,0,0,1,0,0.63977
9,0,0,1,1,0.43989
9,1,0,0,1,1.2927
9,0,0,1,1,0.46674
9,1,1,0,0,0.45321
9,0,1,0,0,0.49319
9,1,0,0,0,0.63978
9,0,0,1,0,1.359
9,0,1,0,0,0.72007
9,0,0,1,1,0.37325
9,0,0,1,1,0.43989
9,0,0,1,1,1.2928
9,0,1,0,1,0.97266
9,0,0,1,0,0.61312
9,1,0,0,0,0.5465
9,0,0,1,1,0.58648
9,0,0,1,1,0.53317
9,1,0,0,0,0.37325
9,0,0,1,1,0.91962
9,0,1,0,1,0.44054
9,0,0,1,0,1.0929
9,1,1,0,0,0.39991
9,0,1,0,1,4.4377
9,0,0,1,1,0.44035
9,0,0,0,1,0.47998
9,0,1,0,0,1.3194
9,0,1,0,1,0.58647
9,0,1,0,1,0.37327
9,0,0,1,1,0.90603
9,0,1,0,1,0.86668
9,0,0,0,0,0.42656
9,0,0,1,1,0.69341
9,1,1,0,1,0.47987
9,0,1,0,1,3.4249
9,0,0,1,1,1.0929
9,0,0,1,0,0.55983
9,0,0,1,1,4.9707
9,0,0,1,1,0.66643
9,0,0,1,0,1.426
9,0,0,1,1,0.47998
9,0,0,1,1,0.87964
9,0,0,1,1,0.42656
9,1,0,0,0,0.9063
9,0,0,0,0,0.46654
9,0,0,1,1,0.33357
9,1,0,0,0,1.5593
9,0,0,0,1,0.83955
9,0,0,1,0,0.54683
9,1,1,0,1,1.5458
9,0,0,1,1,0.3067
9,0,1,0,1,0.50652
9,0,0,1,1,0.37325
9,0,0,0,1,2.5854
9,0,0,1,1,0.60015
9,0,0,1,0,0.75971
9,0,0,1,1,0.47987
9,1,0,0,0,0.69309
9,0,0,1,1,0.49324
9,0,0,1,1,0.61335
9,0,1,0,0,0.56007
9,0,1,0,0,0.73306
9,1,1,0,1,1.066
9,0,0,1,1,0.37326
9,0,0,1,1,0.4937
9,0,0,1,0,0.83966
9,0,1,0,1,0.77301
9,0,0,0,0,1.0396
9,0,0,1,0,0.2933
9,0,0,1,1,0.55982
9,1,1,0,0,1.3594
9,0,0,1,1,1.1062
9,0,0,0,0,0.53317
9,0,0,1,1,2.3725
9,0,0,1,1,0.53317
9,0,0,0,0,3.185
9,1,1,0,1,0.58647
9,0,1,0,1,0.82603
9,0,0,1,1,0.57325
9,0,1,0,0,0.73272
9,0,0,0,0,0.91993
9,0,1,0,1,0.45356
9,0,0,0,0,0.47986
9,0,0,1,1,0.27998
9,0,1,0,0,1.8258
9,0,0,1,1,1.1861
9,0,0,1,1,0.67975
9,0,0,1,0,0.70641
9,0,0,1,0,0.47964
9,0,0,0,0,0.47986
9,1,0,0,1,0.40056
9,1,0,0,1,0.43989
9,0,0,1,0,0.85366
9,0,0,1,1,0.5465
9,0,1,0,0,2.7588
9,0,0,1,1,0.48013
9,1,1,0,0,0.50652
9,0,0,1,1,1.0396
9,0,0,1,1,0.82634
9,1,0,0,1,0.66669
9,1,0,0,0,0.2136
9,0,0,0,1,1.3861
9,0,0,1,0,0.99991
9,0,0,0,1,0.49337
9,0,1,0,0,0.82609
9,0,0,1,1,0.69308
9,1,1,0,1,0.50652
9,1,0,0,0,0.73278
9,0,1,0,0,0.57303
9,1,0,0,0,2.0261
9,1,1,0,1,0.82634
9,0,0,1,1,0.57356
9,0,0,1,0,0.71973
9,0,0,1,1,2.8386
9,0,0,1,0,0.89297
9,0,0,1,1,0.57314
9,0,0,1,1,0.46672
9,0,0,0,1,0.73314
9,0,0,1,0,0.5333
9,0,1,0,1,1.1328
9,0,0,1,0,1.346
9,0,0,0,0,0.57284
9,1,0,0,0,0.43988
9,1,0,0,1,1.0799
9,0,0,0,1,0.95948
9,1,1,0,1,1.0529
9,1,0,0,0,0.42656
9,0,0,1,0,0.63978
9,0,0,1,1,0.53317
9,1,1,0,1,0.51984
9,0,0,0,1,0.47986
9,0,0,1,1,0.61313
9,1,1,0,0,0.55983
9,0,0,1,1,1.0132
9,0,0,1,1,0.78636
9,0,0,1,0,0.77304
9,1,0,0,1,0.70674
9,0,0,1,1,0.75993
9,0,0,1,0,0.87965
9,0,1,0,1,0.62655
9,1,1,0,1,0.57314
9,0,0,1,1,0.70641
9,0,0,1,1,0.65278
9,0,0,1,0,0.69308
9,0,1,0,1,0.61312
9,0,0,1,1,0.49318
9,0,1,0,0,0.53334
9,0,0,1,1,0.54685
9,1,0,0,1,0.22705
